,heads,tails
25381,1502659,1572758
25382,1002517,1080667
25383,1547493,1061069
25384,1347185,922475
25385,825313,805022
25386,1379606,1063761
25387,1527383,1635650
25388,96763,729580
25389,75488,1361113
25390,108985,1105184
25391,940181,1094451
25392,895648,85388
25393,357097,1641601
25394,1334933,922358
25395,1079577,1453687
25396,1495479,315449
25397,1385818,913144
25398,1622194,1489588
25399,23632,1366928
25400,1655349,1297587
25401,1035748,1607281
25402,1040161,1161396
25403,727920,922869
25404,2034,1533998
25405,837010,1029581
25406,1499684,1649450
25407,787253,1027099
25408,82473,1370450
25409,1178879,844059
25410,55387,1515317
25411,887905,1677203
25412,1678618,1158463
25413,1382231,1467652
25414,315374,772320
25415,1362925,1587650
25416,100790,1682563
25417,720858,1082027
25418,203596,857907
25419,1069202,1413898
25420,1020214,8328
25421,824416,1283601
25422,943819,1487718
25423,1557796,1612518
25424,1217234,1206942
25425,1547530,1428816
25426,1594012,1015328
25427,1094738,715787
25428,913341,1552700
25429,1046995,1036960
25430,914138,1638606
25431,1423579,1650203
25432,1584831,1679688
25433,813828,945688
25434,849636,314227
25435,1594485,1376227
25436,1652031,1504619
25437,1136893,50104
25438,1081568,91576
25439,750556,1448558
25440,1365784,1663129
25441,1404973,1069799
25442,1176334,55772
25443,41719,861842
25444,1343491,800457
25445,1017673,1689265
25446,862022,1069202
25447,1507615,1576044
25448,1456802,318306
25449,1264157,920148
25450,1034670,1535706
25451,1536089,1487522
25452,6207,1581220
25453,1506928,1393020
25454,932781,1566561
25455,732485,1009405
25456,12208,850460
25457,1059556,1076784
25458,1006424,1045610
25459,1132651,1169561
25460,1128725,719135
25461,1283140,1619870
25462,934549,1379661
25463,800458,1023731
25464,1410253,1334699
25465,29534,1300524
25466,1102112,917523
25467,1014739,1557939
25468,1650132,1036188
25469,797542,1172358
25470,107833,704366
25471,1062047,1100514
25472,40704,886982
25473,108772,2135
25474,1613762,1667270
25475,76282,882835
25476,1368622,1470550
25477,36377,1609183
25478,1632275,1495231
25479,56873,85704
25480,789019,1071806
25481,33619,1522727
25482,1208208,1093691
25483,1381105,1508786
25484,38079,1599489
25485,799235,1172358
25486,48465,1408710
25487,1605931,894871
25488,1084717,29002
25489,1566826,1423586
25490,1470099,1066104
25491,1083743,1216752
25492,81061,1546637
25493,81318,1405041
25494,799235,1619917
25495,1627611,1171759
25496,42888,920448
25497,1613685,1603811
25498,1445175,1038357
25499,1597811,1045929
25500,923120,1020214
25501,1320760,1116132
25502,1113256,1428397
25503,827054,93384
25504,723527,1085098
25505,1442236,1580905
25506,1566138,1127703
25507,886136,1166126
25508,1002517,1102556
25509,1004155,1627631
25510,1110361,1668340
25511,1095291,97216
25512,1087294,1284766
25513,1407878,1253986
25514,1385849,97517
25515,1433195,1485003
25516,1110607,1554054
25517,1685854,1585002
25518,920148,1096132
25519,1393540,1397016
25520,1592058,1500213
25521,62362,736822
25522,96223,1195454
25523,903129,1168220
25524,315213,1582072
25525,840715,1612126
25526,1404655,1366340
25527,1605301,1118233
25528,19411,1332174
25529,709337,1069152
25530,1093672,1046568
25531,1297996,1639234
25532,1351541,1282977
25533,1344413,1572317
25534,897077,875296
25535,97745,1261249
25536,701985,353184
25537,788329,1452936
25538,1144354,92108
25539,1686150,1665421
25540,1313275,817366
25541,930775,723188
25542,88000,1405621
25543,1180262,1434729
25544,1432271,1163165
25545,1358190,1631989
25546,1523404,70793
25547,18532,278166
25548,1474464,14177
25549,704172,54507
25550,1056903,825542
25551,1405513,1599117
25552,1293211,1506814
25553,1047862,74778
25554,1370489,1073429
25555,1353282,55362
25556,1349929,1518832
25557,32621,745308
25558,1110361,1137411
25559,1640052,1625584
25560,1547530,1495240
25561,1096950,1563855
25562,1539680,923284
25563,1014507,1580485
25564,1498547,94049
25565,873303,716133
25566,1574863,1589094
25567,914139,1512931
25568,1582966,78311
25569,1434994,1174891
25570,1478259,1046203
25571,1517130,1418780
25572,1419583,1651577
25573,1057051,1547521
25574,1497770,1498311
25575,1082278,1464165
25576,1409885,1584963
25577,1337553,1594466
25578,866374,849401
25579,1600571,103379
25580,887730,1125264
25581,881453,1143068
25582,1043156,1434728
25583,1410172,712771
25584,1566826,1013272
25585,1666114,1487101
25586,1301031,714284
25587,1540159,808047
25588,1005286,1388430
25589,1130758,846377
25590,1431766,1606364
25591,1530804,96943
25592,1083643,1599222
25593,1425287,1310227
25594,1535955,1557805
25595,892482,1311735
25596,861884,1566053
25597,105132,1161976
25598,1506251,1078037
25599,937834,1388195
25600,719209,1615063
25601,1050825,720875
25602,1113513,1093430
25603,1015739,1528985
25604,1389123,1538267
25605,1568162,1406666
25606,909281,1424657
25607,732712,1373690
25608,1253317,843368
25609,1615942,919864
25610,1495648,1516079
25611,67347,733337
25612,1102266,1614818
25613,1092570,1625376
25614,1396549,1613489
25615,857949,1080657
25616,1634421,1000697
25617,944480,1104265
25618,1588238,1668931
25619,1346922,1059272
25620,717720,1673985
25621,1312910,863436
25622,1456772,718937
25623,1364954,1585790
25624,1598908,1544400
25625,773717,81061
25626,1388978,1212458
25627,886158,798955
25628,1624644,82166
25629,1088034,1600132
25630,812348,878802
25631,1555017,750577
25632,821002,1648945
25633,1652456,741516
25634,217346,101271
25635,824410,1098813
25636,1514705,1355250
25637,1050915,1525221
25638,1323885,1113148
25639,9984,1506492
25640,320187,1392380
25641,1383151,1649675
25642,77281,1320760
25643,1469372,1094093
25644,1499200,1515980
25645,1634912,893538
25646,1566897,35527
25647,1513363,1044435
25648,814549,768892
25649,1389034,1288855
25650,1569329,1508786
25651,1368148,1573133
25652,6879,1600438
25653,923139,1672255
25654,1487782,1634942
25655,823768,1060391
25656,1413119,92521
25657,1558432,1682405
25658,1609671,1418076
25659,1504464,1158895
25660,1122388,1590560
25661,1554947,1528749
25662,819926,1605674
25663,754673,1631001
25664,1530981,1615999
25665,701985,1411688
25666,17843,28412
25667,886328,41719
25668,1353633,723533
25669,1058811,1602774
25670,350797,1001385
25671,1475273,1017793
25672,919943,854152
25673,78003,1011835
25674,1022608,1134971
25675,1592145,68505
25676,87802,1610532
25677,1482199,1428765
25678,1348911,721994
25679,5981,1065078
25680,1069157,1375083
25681,1393883,1497130
25682,75252,884713
25683,1027235,1640584
25684,1559163,1617571
25685,1487052,1062292
25686,36146,783739
25687,1644149,1396633
25688,1501489,1594617
25689,858877,1447051
25690,731012,744452
25691,1071739,1583994
25692,1227268,1074871
25693,1089061,1449794
25694,813920,1571949
25695,1072627,801348
25696,1300514,1174922
25697,849401,81362
25698,1162896,1265888
25699,1408278,1487052
25700,1674416,1500213
25701,934549,1433833
25702,1200375,1070524
25703,8063,1261379
25704,1348362,798287
25705,1099160,275119
25706,1336339,1350420
25707,1493563,1360565
25708,1479290,1460602
25709,1530219,1615063
25710,101984,1015780
25711,1403085,39368
25712,354950,1125259
25713,1005101,863015
25714,1280600,1389170
25715,92339,912738
25716,1095565,1604133
25717,766404,1025378
25718,1638606,811240
25719,310056,49938
25720,1338749,1530425
25721,839441,1363829
25722,1269127,1657045
25723,1591670,1467858
25724,87347,1360901
25725,1162194,1561939
25726,1383154,1354591
25727,1100734,1511161
25728,318306,1526113
25729,1596792,1502555
25730,1576427,1527383
25731,1579306,61339
25732,887247,920465
25733,831967,849448
25734,1511737,1020416
25735,817720,1105472
25736,1462633,1077370
25737,32604,1643953
25738,1027235,35214
25739,1479247,1605257
25740,356037,1685311
25741,1593548,1463101
25742,1401859,1402785
25743,1368993,1452804
25744,1652106,1365101
25745,931015,719733
25746,1338095,1309141
25747,1552451,1432196
25748,1331757,1002638
25749,20212,814055
25750,1262279,1428043
25751,871763,1498311
25752,1449278,350868
25753,1624831,1401708
25754,320017,944130
25755,1159408,1655008
25756,816761,1066658
25757,1435064,914712
25758,1678487,1541451
25759,1004434,1613763
25760,944148,1533998
25761,1639353,880460
25762,1557796,928421
25763,1499912,1444363
25764,844856,1665658
25765,1439724,1371451
25766,1653558,1011835
25767,1587755,1655050
25768,1651932,1497504
25769,356130,1647822
25770,25895,1414953
25771,922358,1611046
25772,1053112,1517302
25773,1056288,1626115
25774,82811,1503707
25775,1449278,794170
25776,1469822,1467076
25777,88941,1497647
25778,1682220,1511735
25779,1489024,1447599
25780,811831,1355754
25781,922359,1383650
25782,1294250,350737
25783,1499961,1652982
25784,1623613,1411643
25785,1045450,794172
25786,1036968,1013706
25787,1511337,1157817
25788,1178970,1051092
25789,1668931,1491487
25790,773910,1280058
25791,1284807,1323885
25792,14846,1505497
25793,724571,935036
25794,1412665,106532
25795,1587476,1648858
25796,14930,1617959
25797,313616,1121302
25798,1464423,1573279
25799,1044378,1378140
25800,914475,1660329
25801,1420035,861361
25802,718413,1403674
25803,1092289,1633023
25804,1490949,946454
25805,806592,1619551
25806,1062449,76321
25807,1362516,12659
25808,1661181,1611988
25809,1582249,902739
25810,107687,310158
25811,730272,1406587
25812,876427,1006837
25813,935493,1014343
25814,1110805,1484565
25815,1667161,1545018
25816,203527,837913
25817,18396,315858
25818,1403676,1083848
25819,754813,1306035
25820,1489024,102729
25821,785161,1304409
25822,29002,1444839
25823,844887,1640052
25824,1669792,1455694
25825,1647513,1552198
25826,1530425,1534708
25827,1372612,1529864
25828,1027183,797468
25829,865941,714256
25830,1539850,92679
25831,1421182,1590418
25832,1142417,948320
25833,914747,1287213
25834,1505413,861441
25835,1476045,1285550
25836,1175483,1535778
25837,1625285,899866
25838,1357361,922864
25839,1401859,1638058
25840,1118233,930245
25841,1182534,764038
25842,713275,713275
25843,68270,1356093
25844,62996,1549719
25845,1018164,1031296
25846,1572840,1221554
25847,1649749,1494448
25848,1419600,1587980
25849,1600125,915389
25850,788965,1355786
25851,1542299,310354
25852,1321771,40729
25853,737207,1308208
25854,1633917,1161706
25855,1412659,1499717
25856,1310227,1434601
25857,1254595,1622765
25858,1594864,1364397
25859,1091983,714603
25860,1304492,33769
25861,1118037,1574532
25862,1546640,1466225
25863,882184,1576940
25864,1043186,1260990
25865,1354327,881790
25866,1100397,1083643
25867,1324404,1484949
25868,1360565,1522616
25869,1512077,52428
25870,1609865,201779
25871,2098,8328
25872,1099369,1328655
25873,1425808,792130
25874,1138118,1022438
25875,1631282,1104485
25876,1631463,1610793
25877,1666156,1687187
25878,1338474,824416
25879,1479014,1380846
25880,1572910,847942
25881,915778,1662784
25882,1534701,1583712
25883,1419521,1066684
25884,1382230,1523486
25885,22767,879682
25886,1183765,1528849
25887,1159167,1643988
25888,1374690,1597892
25889,1469443,101382
25890,1114483,1026655
25891,1449794,764579
25892,1434621,783324
25893,799235,1016125
25894,320575,1104188
25895,1521420,1436229
25896,1615219,1533758
25897,1644804,47307
25898,1438901,1338474
25899,1665081,784199
25900,318154,1061983
25901,1094739,1219169
25902,1343034,1674227
25903,203077,940659
25904,812796,1062822
25905,1032975,1272842
25906,1455819,1633933
25907,1497316,715446
25908,1525759,1287032
25909,1580608,1035354
25910,1533030,1370030
25911,1398659,1412067
25912,1547638,1422841
25913,1035092,1376321
25914,9626,93751
25915,828878,1645926
25916,1487561,1029125
25917,1114995,1376321
25918,745732,894245
25919,1680378,1636300
25920,1618673,1640313
25921,1654330,1493566
25922,1528172,1589919
25923,1013857,92122
25924,1627041,1542976
25925,14177,1506374
25926,62709,701374
25927,82811,1447599
25928,1005276,1551901
25929,1027183,1592592
25930,1047166,1575599
25931,314227,1372167
25932,1620280,1558235
25933,31462,1298341
25934,95953,1619055
25935,1669374,1377013
25936,1575659,744825
25937,1144980,1398529
25938,1671299,1645873
25939,1013857,872448
25940,885462,106535
25941,1003815,812796
25942,1688476,1375195
25943,1647509,884731
25944,1638606,733337
25945,1496264,350868
25946,868611,1083743
25947,1630372,24491
25948,1045309,749290
25949,1288776,929008
25950,1425627,1393548
25951,1458023,1640384
25952,1513818,1381435
25953,1428765,1476045
25954,1021860,897075
25955,750813,8146
25956,50104,1177135
25957,1681306,1576263
25958,1393883,1140310
25959,1522699,1611702
25960,1107843,73124
25961,1600694,899689
25962,1334978,898174
25963,704159,1226308
25964,1357361,874766
25965,1039757,913165
25966,25743,1418076
25967,1034594,1528129
25968,1037390,1267753
25969,836690,1265572
25970,819689,709005
25971,1025835,819793
25972,94344,1137411
25973,1546853,1588014
25974,1137883,895126
25975,878828,4127
25976,1576197,1506401
25977,1168990,1373846
25978,1422841,1618673
25979,818033,1563665
25980,1456772,859163
25981,1325703,1547459
25982,1666176,1659617
25983,893691,1637558
25984,862651,1294808
25985,1509991,1675928
25986,1031093,1455741
25987,51143,1166388
25988,796534,314227
25989,1310114,1519405
25990,1173313,1545232
25991,52428,1515673
25992,1515816,55529
25993,732485,913610
25994,1067701,1081091
25995,1160661,1013706
25996,1130598,875729
25997,72741,1387135
25998,750004,879519
25999,1070698,1297704
26000,1112985,1112985
26001,1326732,42316
26002,1273685,352049
26003,1445541,1509786
26004,1523486,1364742
26005,95574,1524931
26006,1621832,1040896
26007,33185,875582
26008,1292519,1648428
26009,917225,1479681
26010,1661600,1532961
26011,815093,1477200
26012,310522,1646576
26013,1109116,1369774
26014,1437925,1570440
26015,1615418,1367920
26016,1383154,742112
26017,1596958,1607281
26018,1171008,1357369
26019,46080,1102993
26020,29002,1649450
26021,1516479,902739
26022,1488934,898171
26023,1595726,713425
26024,1539850,1589680
26025,20740,1121702
26026,1648636,1066764
26027,96223,913586
26028,1572702,877212
26029,1604416,1682868
26030,1646383,1571123
26031,1421603,1632028
26032,66496,1377121
26033,1540960,846931
26034,921114,48287
26035,7623,836809
26036,717538,1600033
26037,860413,727207
26038,1648903,1133818
26039,1587732,1642365
26040,776901,1302176
26041,945828,1626199
26042,1090872,1079028
26043,10795,943736
26044,944868,1037388
26045,1634121,1614033
26046,907254,1442145
26047,1360901,1163389
26048,1515156,1600438
26049,919134,1104280
26050,1653558,1315399
26051,1435387,1342126
26052,865058,1282631
26053,1557142,1423542
26054,915913,1592143
26055,1196707,1541119
26056,1550453,1425565
26057,1052752,1564273
26058,772320,911421
26059,835011,1405663
26060,1644509,861842
26061,1045425,1375557
26062,1580264,1424864
26063,1650203,1591768
26064,1068851,1000694
26065,1361394,98362
26066,1598908,1306035
26067,842013,1107694
26068,1594204,51434
26069,16732,1542574
26070,831641,1640982
26071,845091,37008
26072,815093,1378125
26073,1527469,1103601
26074,1594109,1421603
26075,1411207,1227025
26076,1512922,1388195
26077,1618696,1552221
26078,907471,1175483
26079,862861,1050743
26080,85961,1604906
26081,1577882,1622231
26082,1674862,1571116
26083,1418121,103379
26084,1648195,201533
26085,1624140,94344
26086,925528,1560449
26087,105770,1048789
26088,1034054,1606440
26089,1383859,1590799
26090,1366367,1452857
26091,701853,1156388
26092,97134,724742
26093,1068148,719866
26094,1569038,1647254
26095,766829,1667546
26096,1296884,1667154
26097,860518,785161
26098,10329,910406
26099,732026,1035002
26100,810509,866121
26101,1394922,1317630
26102,1126294,885639
26103,1434588,1414628
26104,1303942,1520528
26105,1082038,1409775
26106,1622463,1402436
26107,1675033,1580891
26108,29924,1068969
26109,82020,1377013
26110,1105018,1303433
26111,811596,1582586
26112,1430174,1603969
26113,1166380,906473
26114,1602774,1043509
26115,1641197,1571116
26116,1374328,1337298
26117,314489,1021860
26118,1649616,868725
26119,1492674,22701
26120,813298,1524931
26121,1488813,812149
26122,1623554,1688451
26123,1091748,885508
26124,1575190,1419612
26125,1502292,1067063
26126,1439724,928340
26127,727207,1526160
26128,1112372,101778
26129,746514,1557746
26130,1378140,1681689
26131,102212,1122388
26132,1293971,54187
26133,1168054,1348324
26134,68622,1282266
26135,799235,1439567
26136,1496443,1675820
26137,1367644,918543
26138,1644943,1414043
26139,1445305,1275283
26140,1626745,1562401
26141,1376793,1341878
26142,887396,1024657
26143,1098146,843368
26144,62996,1047884
26145,1398702,1130758
26146,1504222,1159408
26147,1566561,1011060
26148,46207,100591
26149,1609671,1577368
26150,911216,1347178
26151,1015383,1157601
26152,1600470,1014739
26153,1284450,1165002
26154,1424657,1237746
26155,1467154,1296884
26156,1132509,59527
26157,1411158,1509190
