cik,company,sic,state_of_inc,state_location,year,,
1487907,"EVER THRIVE ENERGY TECHNOLOGY CO., INC.",6770,DE,NY,2011,,
1487918,OFS Capital Corp,,DE,IL,2012,,
1487920,USA Synthetic Fuel Corp,4924,DE,OH,2010,,
1487931,FISION Corp,6770,,MN,2015,,
1487932,"DE Acquisition 5, Inc.",6770,DE,TX,2011,,
1487933,"DE Acquisition 4, Inc.",6770,DE,X0,2011,,
1487935,"DE Acquisition 3, Inc.",6770,DE,K8,2011,,
1487941,"MEDL Mobile Holdings, Inc.",7371,NV,CA,2011,,
1487952,"Vishay Precision Group, Inc.",3670,DE,PA,2010,,
1487986,"Hawaiian Telcom Holdco, Inc.",4899,DE,HI,2010,,
1487990,AEROFLEX HOLDING CORP.,3674,DE,NY,2011,,
1487997,"Green Endeavors, Inc.",7200,UT,UT,2010,,
1487999,SeaCube Container Leasing Ltd.,7350,D0,NJ,2010,,
1488039,"ATOSSA THERAPEUTICS, INC.",2834,DE,WA,2019,,
1488075,"IntraLinks Holdings, Inc.",7372,DE,NY,2010,,
1488082,"Bank of America Auto Receivables Securitization, LLC",6189,DE,NC,2010,,
1488087,"Saveene Group, Inc.",6770,DE,A6,2012,,
1488139,"Ameresco, Inc.",1700,DE,MA,2010,,
1488309,"EWaste Systems, Inc.",5734,NV,NV,2011,,
1488366,"SHADES HOLDINGS, INC.",5961,FL,FL,2010,,
1488419,"Sino Agro Food, Inc.",2020,NVType,F4,2010,,
1488420,ELSINORE SERVICES INC,7310,DE,MD,2010,,
1488438,Full Throttle Indoor Kart Racing Inc,7900,CO,CO,2011,,
1488501,"METROSPACES, INC.",2835,FL,FL,2013,,
1488580,Jago China Holding Ltd,6770,NV,F4,2011,,
1488591,"COVENANT BANCSHARES, INC.",6022,IL,IL,2010,,
1488613,"Foundation Medicine, Inc.",8071,DE,MA,2013,,
1488638,"PREMIER OIL FIELD SERVICES, INC.",3533,NV,TX,2010,,
1488813,"Customers Bancorp, Inc.",6022,PA,PA,2011,,
1488917,"Electromed, Inc.",3845,MNType,MN,2010,,
1488934,Scio Diamond Technology Corp,800,NV,SC,2012,,
1489039,"SPECIALTY CONTRACTORS, INC.",1520,NV,TX,2010,,
1489077,"TIBET PHARMACEUTICALS, INC.",2834,D8,K3,2010,,
1489096,"Thermon Group Holdings, Inc.",3620,DE,TX,2011,,
1489136,SemGroup Corp,1389,DE,OK,2010,,
1489137,"Molycorp, Inc.",1000,DE,CO,2010,,
1489256,MyGO Games Holding Co.,7372,FL,CO,2014,,
1489300,Odenza Corp.,1000,,NV,2011,,
1489367,"SQN Alternative Investment Fund III, L.P.",7359,DE,NY,2011,,
1489393,LyondellBasell Industries N.V.,2860,P7,TX,2010,,
1489588,"Home Bistro, Inc. /NV/",5960,NV,FL,2020,,
1489644,QMIS Finance Securities Corp,6770,DE,NY,2013,,
1489744,Raystream Inc.,6500,NV,TX,2012,,
1489874,Golden Growers Cooperative,700,MNType,ND,2010,,
1489902,"CHINA GEWANG BIOTECHNOLOGY, INC.",2000,NV,F4,2014,,
1489955,DIGAGOGO VENTURES CORP,3640,DE,CA,2010,,
1489979,"Fresh Market, Inc.",5411,DE,NC,2010,,
1490013,Full Circle Capital Corp,,MD,CT,2010,,
1490054,APPIPHANY TECHNOLOGIES HOLDINGS CORP,7371,NV,TX,2011,,
1490161,Sow Good Inc.,1311,NV,TX,2020,,
1490165,ERICKSON INC.,3720,DE,OR,2014,,
1490281,"Groupon, Inc.",7311,DE,IL,2011,,
1490346,"GXS Worldwide, Inc.",7372,DE,MD,2010,,
1490349,Medley Capital Corp,,DE,NY,2011,,
1490381,Strategic Mining Corp,1040,,A6,2010,,
1490490,Magnolia Lane Income Fund,5150,DE,MA,2013,,
1490630,Rhino Resource Partners LP,1221,DE,KY,2010,,
1490636,"Gordmans Stores, Inc.",5600,DE,NE,2011,,
1490653,"Whitestone REIT Operating Partnership, L.P.",6798,DE,TX,2010,,
1490660,"Marketo, Inc.",7372,DE,CA,2013,,
1490700,"Varca Ventures, Inc.",1000,NV,FL,2011,,
1490711,"Oraco Resources, Inc.",2842,NV,NY,2011,,
1490824,HARBOR ISLAND DEVELOPMENT CORP.,5621,NV,VA,2011,,
1490873,"ECO SCIENCE SOLUTIONS, INC.",5900,NV,HI,2014,,
1490892,CoreSite Realty Corp,6798,MD,CO,2010,,
1490906,"Capitol Federal Financial, Inc.",6035,MD,KS,2018,,
1490927,Business Development Corp of America,,MDType,NY,2010,,
1490930,"Digital Domain Media Group, Inc.",7812,FL,FL,2011,,
1490949,VinCompass Corp.,5180,WY,CA,2016,,
1490978,"Schrodinger, Inc.",2834,DE,NY,2019,,
1490983,"Campus Crest Communities, Inc.",6500,MDType,NC,2010,,
1491029,RVPlus Inc.,3714,DE,NJ,2011,,
1491262,"Mewbourne Energy Partners 10-A, L.P.",1381,DE,TX,2011,,
1491419,"LiveXLive Media, Inc.",5812,DE,CA,2018,,
1491471,Green Innovations Ltd.,7389,,FL,2012,,
1491479,"Asia Carbon Industries, Inc.",2890,MD,NY,2010,,
1491487,"Takung Art Co., Ltd.",5990,DE,K3,2014,,
1491501,TMS International Corp.,3310,DE,PA,2011,,
1491525,"Greenhouse Solutions, Inc.",5090,NV,CO,2015,,
1491576,"TESARO, Inc.",2834,DE,MA,2012,,
1491675,"COCA-COLA ENTERPRISES, INC.",2086,DE,GA,2010,,
1491778,"Angie's List, Inc.",7310,DE,IN,2011,,
1491826,Acantha Acquisition Corp.,6770,DE,L6,2010,,
1491828,Cepheus Acquisition Corp.,6770,DE,FL,2010,,
1491829,ALPHA NETWORK ALLIANCE VENTURES INC.,6770,,CA,2011,,
1491830,Centurytouch Ltd,6770,DE,X0,2012,,
1491831,"Neptunus Ventures, Inc.",6770,DE,PA,2010,,
1491925,"New Mountain Finance Holdings, L.L.C.",,DE,NY,2011,,
1491959,"NEW DAY FINANCIAL MANAGEMENT, INC.",8742,NV,NV,2012,,
1492052,"VR Holdings, Inc.",8111,DE,MD,2011,,
1492091,AUSCRETE Corp,3272,,OR,2012,,
1492116,FuLuCai Productions Ltd.,7812,NV,A0,2011,,
1492135,Global Stevia Corp.,5400,NV,A5,2012,,
1492151,"World Moto, Inc.",7372,NV,W1,2012,,
1492168,NORTH SPRINGS RESOURCES CORP.,1381,NV,CA,2011,,
1492298,"Sabra Health Care REIT, Inc.",6798,MD,CA,2010,,
1492324,Madison Bancorp Inc,6035,MD,MD,2011,,
1492422,"Apellis Pharmaceuticals, Inc.",2834,DE,MA,2017,,
1492426,Horizon Therapeutics Public Ltd Co,2834,L2,L2,2019,,
1492448,GRN Holding Corp,4899,NV,WA,2020,,
1492541,Grizzly Gold Corp.,7389,FL,NV,2011,,
1492617,"PAN GLOBAL, CORP.",7380,NV,NV,2013,,
1492632,Ally Wholesale Enterprises LLC,6189,DE,DE,2010,,
1492633,Nielsen Holdings plc,7389,P7,NY,2015,,
1492658,Wright Medical Group N.V.,3842,P7,P7,2015,,
1492674,"T2 Biosystems, Inc.",3841,DE,MA,2014,,
1492683,"FrogAds, Inc.",7374,NV,CA,2012,,
1492691,SWIFT TRANSPORTATION CO,4213,,AZ,2010,,
1492832,EQUAL ENERGY LTD.,1311,A0,OK,2012,,
1492850,GEI GLOBAL ENERGY CORP.,1000,NV,MI,2013,,
1492869,"SL Green Operating Partnership, L.P.",6798,DE,NY,2010,,
1492915,Standard AVB Financial Corp.,6022,,PA,2017,,
1493006,CENTURY NEXT FINANCIAL Corp,6035,LAType,LA,2010,,
1493040,"NEW MEDIA INSIGHT GROUP, INC.",7374,NV,AZ,2011,,
1493109,"BALLROOM DANCE FITNESS, INC.",7812,FL,FL,2012,,
1493137,"Lifeloc Technologies, Inc",3826,CO,CO,2012,,
1493144,Cloud Peak Energy Resources LLC,1221,DE,WY,2010,,
1493174,"ON-AIR IMPACT, INC.",8742,NV,NY,2011,,
1493182,"SP Bancorp, Inc.",6035,MD,TX,2010,,
1493212,Phoenix Life Sciences International Limited.,1311,NV,CO,2016,,
1493225,"Northfield Bancorp, Inc.",6035,DE,NJ,2010,,
1493265,ACM Corp,7389,NV,NV,2012,,
1493491,Heritage Financial Group Inc,6035,MD,GA,2010,,
1493526,PROTECT PHARMACEUTICAL Corp,2834,NV,NV,2010,,
1493552,Naugatuck Valley Financial Corp,6035,,CT,2011,,
1493563,"FlikMedia, Inc.",7389,CO,FL,2014,,
1493566,"Otonomy, Inc.",2834,DE,CA,2014,,
1493587,"Luxeyard, Inc.",7389,DE,CA,2011,,
1493594,"MACOM Technology Solutions Holdings, Inc.",3674,DE,MA,2016,,
1493712,Cell MedX Corp.,5900,NV,NV,2015,,
1493761,Turtle Beach Corp,3669,NV,NY,2014,,
1493893,China Shouguan Investment Holding Group Corp,1040,NV,F4,2016,,
1493927,DT Acceptance Corp,5500,DE,AZ,2011,,
1493976,"Kilroy Realty, L.P.",6798,MD,CA,2010,,
1494162,KinerjaPay Corp.,3674,DE,K8,2016,,
1494186,"HIGHLANDS BANCORP, INC.",6022,NJ,NJ,2010,,
1494214,"InterCore, Inc.",7389,DE,FL,2013,,
1494259,"CarGurus, Inc.",7374,DE,MA,2017,,
1494319,Univar Solutions Inc.,5160,DE,IL,2019,,
1494413,TWO HANDS Corp,7389,DE,A6,2016,,
1494448,"EMERGENT CAPITAL, INC.",6311,FL,FL,2015,,
1494473,"SOURCE ROCK, INC.",6770,NV,OK,2011,,
1494502,"Zhong Wen International Holding Co., Ltd.",3569,DE,CO,2010,,
1494562,China Inc,3674,NV,TX,2012,,
1494582,BOSTON OMAHA Corp,6510,DE,NE,2015,,
1494650,"OptiNose, Inc.",2834,DE,PA,2017,,
1494722,"Yinhang Internet Technologies Development, Inc.",2452,NV,F4,2015,,
1494809,CN Resources Inc.,1040,NV,A6,2011,,
1494891,"Sensus Healthcare, Inc.",3841,DE,FL,2016,,
1494904,"Global Indemnity Group, LLC",6331,DE,PA,2020,,
1495028,"REVE TECHNOLOGIES, INC.",4700,NV,AZ,2013,,
1495191,Amwest Imaging Inc,7389,NV,IN,2011,,
1495216,"Entergy Arkansas Restoration Funding, LLC",6189,AR,AR,2010,,
1495230,ENERGY EDGE TECHNOLOGIES CORP.,8711,NJ,NJ,2010,,
1495231,"IZEA Worldwide, Inc.",7310,NV,FL,2018,,
1495240,GLADSTONE LAND Corp,6798,MD,VA,2012,,
1495320,"Vera Bradley, Inc.",3100,,IN,2011,,
1495479,"Bravo Brio Restaurant Group, Inc.",5812,OH,OH,2010,,
1495536,"Ener-Core, Inc.",2890,DE,CA,2015,,
1495569,"Motorola Mobility Holdings, Inc",3663,,IL,2010,,
1495584,"Firsthand Technology Value Fund, Inc.",,,CA,2011,,
1495648,"Brisset Beer International, Inc.",1311,,A8,2014,,
1495850,Makism 3D Corp.,7372,NV,X0,2014,,
1495898,SMSA Treemont Acquisition Corp,6770,NV,TX,2010,,
1495899,"Enerpulse Technologies, Inc.",3714,NV,NM,2013,,
1495900,SMSA Humble Acquisition Corp,6770,NV,TX,2010,,
1495925,Fortegra Financial Corp,6411,DE,FL,2010,,
1495932,"EXP World Holdings, Inc.",7389,DE,WA,2016,,
1496048,Brookfield Property REIT Inc.,6798,DE,IL,2018,,
1496099,New Mountain Finance Corp,,DE,NY,2011,,
1496139,Car Monkeys Group,5531,NV,NJ,2015,,
1496264,"Hudson Pacific Properties, L.P.",6500,MD,CA,2014,,
1496268,"REVA Medical, Inc.",3842,DE,CA,2010,,
1496323,"IGM Biosciences, Inc.",2834,DE,CA,2019,,
1496383,Superior Venture Corp,5180,NV,IL,2011,,
1496443,"Paysign, Inc.",7389,NV,NV,2019,,
1496454,"CNL Healthcare Properties, Inc.",6798,MD,FL,2012,,
1496623,"NetSpend Holdings, Inc.",6199,DE,TX,2010,,
1496631,First NBC Bank Holding Co,6022,LA,LA,2013,,
1496671,"Calithera Biosciences, Inc.",2834,DE,CA,2014,,
1496690,Avenue South Ltd.,5700,NV,NV,2011,,
1496741,"HydroPhi Technologies Group, Inc.",7389,FL,GA,2014,,
1496818,"STEALTH TECHNOLOGIES, INC.",7389,NV,FL,2016,,
1496819,"DMH INTERNATIONAL, INC.",2300,NV,FL,2011,,
1496868,American Realty Funds Corp,6500,TN,TN,2011,,
1497031,"China inSure Holdings, Inc",6770,NV,F4,2011,,
1497033,"Wintahenderson International, Inc.",6770,NV,NY,2016,,
1497046,"Swingplane Ventures, Inc.",2320,NV,NV,2011,,
1497055,"GroGenesis, Inc.",5812,NV,SD,2014,,
1497074,"Dixie Foods International, Inc",2030,FL,CA,2011,,
1497120,"Global Vision Holdings, Inc.",2000,NV,CA,2012,,
1497126,PDK ENERGY INC.,2080,MS,MI,2011,,
1497130,"Nano Mobile Healthcare, Inc.",2834,NV,MA,2015,,
1497165,"Modern Mobility Aids, Inc.",5099,NV,A6,2011,,
1497188,"Toys R Us Property Co II, LLC",6512,DE,NJ,2011,,
1497246,"Bullion Monarch Mining, Inc. (NEW)",1040,UT,UT,2011,,
1497251,Ezy Cloud Holding Inc.,7389,,U0,2015,,
1497253,"ORGANOVO HOLDINGS, INC.",2836,DE,CA,2012,,
1497275,STATE BANK FINANCIAL CORP,6022,GA,GA,2010,,
1497316,AMERICAN GRAPHITE TECHNOLOGIES INC.,3822,NV,NV,2012,,
1497421,"PRINCE MEXICO S.A., INC.",5712,NV,O5,2012,,
1497504,PLx Pharma Inc.,2834,DE,NJ,2017,,
1497572,Nano Labs Corp.,3281,CO,MI,2013,,
1497612,"Summit Hotel OP, LP",6798,DE,TX,2010,,
1497632,Green Automotive Co,3711,,CA,2012,,
1497644,"GSP-2, INC.",6770,NV,FL,2010,,
1497645,"Summit Hotel Properties, Inc.",6798,DE,TX,2010,,
1497647,"American Patriot Brands, Inc.",5812,NV,CA,2015,,
1497649,Graphene & Solar Technologies Ltd,1000,CO,CA,2019,,
1497764,"AWARENESS FOR TEENS, INC.",8200,NV,CA,2011,,
1497770,"Walker & Dunlop, Inc.",6199,MD,MD,2010,,
1497814,"ContinuityX Solutions, Inc.",8742,DE,IL,2012,,
1497822,Thermon Holding Corp.,3620,DE,TX,2011,,
1497843,EcoGlobal Holdings Corp,6770,WI,IL,2011,,
1497916,"Virolab, Inc.",6770,DE,CA,2011,,
1497917,"Inca Global, Inc",6770,DE,CA,2011,,
1497918,"REAL HIP-HOP NETWORK, INC",6770,DE,DC,2013,,
1497919,Sowa Jisho International Inc.,6770,DE,CA,2012,,
1497920,ACCELERATED ACQUISITION XIV,6770,DE,CA,2011,,
1498021,"ExamWorks Group, Inc.",8000,DE,GA,2010,,
1498046,STEVIA NUTRA CORP.,7510,NV,NV,2012,,
1498067,"CITRINE GLOBAL, CORP.",7372,DE,L3,2020,,
1498068,"American Renal Associates Holdings, Inc.",8090,DE,MA,2016,,
1498122,Arista Financial Corp.,6199,NV,NJ,2017,,
1498148,Artificial Intelligence Technology Solutions Inc.,3714,NV,MI,2019,,
1498157,JWC Acquisition Corp.,6770,DEType,MA,2010,,
1498210,"RJD Green, Inc.",7374,NV,OK,2011,,
1498232,"TripBorn, Inc.",4700,DE,K7,2017,,
1498233,"PinstripesNYS, Inc.",6770,DE,NY,2011,,
1498234,"PinstripesNY, Inc.",6770,DE,NY,2011,,
1498284,PROSALUTIS HOLDINGS INC.,7370,A1,A1,2015,,
1498286,PLASTER CASTER INC.,7389,MS,MI,2010,,
1498291,"Daniels Corporate Advisory Company, Inc.",8742,NV,NY,2012,,
1498301,"Ascena Retail Group, Inc.",5600,DEType,NJ,2011,,
1498325,Man AHL FuturesAccess LLC,6221,DE,NY,2010,,
1498352,"Jintai Mining Group, Inc.",1000,DE,F4,2011,,
1498372,iWallet Corp,3669,NV,NV,2014,,
1498380,"ONLINE DISRUPTIVE TECHNOLOGIES, INC.",7370,NV,MA,2010,,
1498382,"Kintara Therapeutics, Inc.",2834,NV,CA,2020,,
1498388,Clone Algo Inc.,6770,NV,U0,2014,,
1498398,Corridor Ventures II Acquisition Corp.,6770,NV,NY,2011,,
1498522,"EYES ON THE GO, INC.",3669,DEType,NY,2011,,
1498542,"CIM INCOME NAV, INC.",6798,MD,AZ,2018,,
1498622,"Easy Organic Cookery, Inc.",5960,,FL,2011,,
1498710,"Spirit Airlines, Inc.",4512,DE,FL,2011,,
1498828,Howard Hughes Corp,6798,DE,TX,2010,,
1498864,"Apple REIT Ten, Inc.",6798,VA,VA,2011,,
1499034,RARUS TECHNOLOGIES INC,7374,NV,NY,2012,,
1499197,Powder River Coal Corp.,5160,FL,WY,2011,,
1499200,"Sabine Pass Liquefaction, LLC",4924,DE,TX,2013,,
1499268,Affinity Gaming,7011,NV,NV,2012,,
1499274,XUMANII INTERNATIONAL HOLDINGS CORP,5900,NV,NV,2013,,
1499275,Santo Mining Corp.,1000,NV,FL,2012,,
1499319,China Bright Star Ltd,6770,D8,CA,2011,,
1499320,China Golden Star Holdings Ltd,6770,D8,CA,2011,,
1499321,China Highlands Ltd,6770,D8,CA,2011,,
1499323,China Rising Star Ltd,6770,D8,CA,2011,,
1499324,Dunhuang Treasures Ltd,6770,D8,CA,2011,,
1499325,Noble China Holdings Ltd,6770,D8,CA,2011,,
1499326,Red Jade Holdings Ltd,6770,D8,CA,2011,,
1499327,Summer Highlands Ltd,6770,D8,CA,2011,,
1499355,VDO-PH INTERNATIONAL,4813,NV,NV,2010,,
1499361,"DTS8 COFFEE COMPANY, LTD.",5141,NV,A1,2013,,
1499422,RBB Bancorp,6022,CA,CA,2017,,
1499453,"Spirit of Texas Bancshares, Inc.",6022,TX,TX,2018,,
1499467,Tundra Gold Corp.,1040,NV,NV,2011,,
1499482,L&L Acquisition Corp.,6770,DE,MA,2010,,
1499501,"Native American Energy Group, Inc.",1311,DE,NY,2010,,
1499573,FlatWorld Acquisition Corp.,6770,D8Type,D8,2012,,
1499618,"YELLOW7, Inc",7311,TX,NH,2010,,
1499684,Qiansui International Group Co. Ltd.,6770,,F4,2020,,
1499686,"AVIV REIT, INC.",6798,MD,IL,2011,,
1499717,"Staffing 360 Solutions, Inc.",5812,DE,NY,2012,,
1499735,American Energy Development Corp.,1311,NV,NY,2011,,
1499785,Tengjun Biotechnology Corp.,4832,NV,F4,2019,,
1499790,Rainbow Coral Corp.,200,FL,NV,2012,,
1499807,"K2M GROUP HOLDINGS, INC.",3841,,VA,2014,,
1499832,"Townsquare Media, Inc.",4832,DE,NY,2014,,
1499855,"Bella Petrellas Holdings, Inc.",2030,FL,GA,2011,,
1499871,Laredo Resources Corp.,1000,NV,A1,2011,,
1499912,"Global Brokerage, Inc.",6200,DE,NY,2016,,
1499961,"Net Element, Inc.",7374,DE,FL,2013,,
1500122,GOLD UNION INC.,3841,DE,U0,2013,,
1500123,Item 9 Labs Corp.,3843,DE,AZ,2019,,
1500157,"Lantheus Medical Imaging, Inc.",2834,DE,MA,2010,,
1500198,NEUROONE MEDICAL TECHNOLOGIES Corp,3841,DE,MN,2017,,
1500213,"SI Financial Group, Inc.",6035,,CT,2010,,
1500242,UBI Blockchain Internet LTD-DE,2860,NV,K3,2016,,
1500305,Sustainable Petroleum Group Inc.,2844,NV,FL,2017,,
1500341,"BWAY INTERMEDIATE COMPANY, INC.",3411,DE,GA,2011,,
1500365,"China Rongxin Chemical Holding Group, Inc.",6770,NV,NC,2012,,
1500366,"Anpulo Food, Inc.",6770,NV,F4,2012,,
1500367,"Europa Acquisition VIII, Inc.",6770,NV,F4,2011,,
1500375,"Home Federal Bancorp, Inc. of Louisiana",6035,LA,LA,2011,,
1500435,"GoPro, Inc.",3861,DE,CA,2014,,
1500497,GIA INVESTMENTS CORP.,6770,NVType,NV,2011,,
1500554,"AMERICAN REALTY CAPITAL - RETAIL CENTERS OF AMERICA, INC.",6798,MD,NY,2011,,
1500711,"Alliance Bancorp, Inc. of Pennsylvania",6036,PA,PA,2010,,
1500768,AZAZ Capital Corp.,6770,NV,MI,2010,,
1500836,"Wolverine Bancorp, Inc.",6036,MD,MI,2010,,
1500837,Sunshine Financial Inc,6035,MD,FL,2011,,
1500861,Dongxing International Inc.,6770,DE,F4,2015,,
1500894,LOUISIANA FOOD Co,2000,NV,LA,2011,,
1500904,"Rowl, Inc.",7374,NV,CA,2014,,
1501017,"PARALLAX DIAGNOSTICS, INC.",6770,NV,MA,2011,,
1501078,Oconee Federal Financial Corp.,6035,,SC,2011,,
1501112,"MIX 1 LIFE, INC.",5122,NV,AZ,2013,,
1501134,Invitae Corp,8071,DE,CA,2014,,
1501162,Annec Green Refractories Corp,1700,DE,F4,2011,,
1501225,China Tianfeihong Wine Inc,5180,,F4,2014,,
1501257,"PURA NATURALS, INC.",3949,CO,CA,2016,,
1501268,"Bnet Media Group, Inc.",2731,NV,UT,2012,,
1501331,"MINDEN BANCORP, INC.",6036,LA,LA,2010,,
1501350,Eureka Financial Corp.,6035,,PA,2011,,
1501364,"United Financial Bancorp, Inc.",6036,,CT,2014,,
1501489,AF OCEAN INVESTMENT MANAGEMENT Co,5812,FL,FL,2011,,
1501570,"Veritex Holdings, Inc.",6022,TX,TX,2014,,
1501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",3730,DE,VA,2011,,
1501697,"X4 Pharmaceuticals, Inc",2836,DE,MA,2019,,
1501720,Africa Growth Corp,6500,NV,NV,2016,,
1501729,FS Energy & Power Fund,,DE,PA,2011,,
1501732,"Internal Fixation Systems, Inc.",3842,FL,FL,2011,,
1501756,"Adverum Biotechnologies, Inc.",2836,DE,CA,2016,,
1501804,"Emerging Growth Acquisitions I, Inc.",6770,NV,F4,2011,,
1501845,"Solo International, Inc",7389,NV,NV,2011,,
1501862,"Empire Global Gaming, Inc.",3944,NV,NV,2011,,
1501919,SSI Investments II Ltd,7372,L2,NH,2011,,
1501958,"China Liaoning Dingxu Ecological Agriculture Development, Inc.",100,NV,FL,2011,,
1501972,"Sanomedics, Inc.",3829,DE,FL,2014,,
1501989,"CytomX Therapeutics, Inc.",2834,DE,CA,2015,,
1502012,"QR Energy, LP",1311,DE,TX,2010,,
1502034,"GNC HOLDINGS, INC.",5400,DE,PA,2011,,
1502152,"AngioSoma, Inc.",1311,NV,WA,2016,,
1502292,"Conifer Holdings, Inc.",6331,MI,MI,2015,,
1502377,"Contango ORE, Inc.",1040,DE,TX,2011,,
1502519,"ICON ECI FUND FIFTEEN, L.P.",7359,DE,NY,2011,,
1502555,GOLDEN GLOBAL CORP.,1040,NV,FL,2011,,
1502557,"CX Network Group, Inc.",8200,,F4,2017,,
1502628,Northam Acquisition Corp.,6770,DE,WY,2012,,
1502629,MJ Pharmaceuticals Inc.,7389,DE,TX,2014,,
1502630,"PLH Products, Inc.",2452,CA,CA,2014,,
1502638,Alderwood Acquisition Corp,6770,DE,F4,2010,,
1502656,Bristol Rhace Natural Resource Corp,6770,DE,IA,2011,,
1502658,Sherwood Acquisition Corp,6770,DE,CA,2010,,
1502659,LED Lighting Co,6770,DE,NV,2013,,
1502747,Pacific Quest Ventures Corp.,6770,DE,UT,2012,,
1502749,EverBank Financial Corp,6035,DE,FL,2012,,
1502756,Zayo Group LLC,4813,DE,CO,2011,,
1502772,Blue Water Petroleum Corp.,5211,,WY,2013,,
1502774,"Rio Bravo Oil, Inc.",1311,NV,NY,2012,,
1502777,"Premier Brands, Inc.",2080,WY,O5,2012,,
1502952,BROADCAST LIVE DIGITAL CORP.,7389,NV,A6,2013,,
1502966,"Digipath, Inc.",8742,NV,NV,2018,,
1503063,Fraternity Community Bancorp Inc,6035,MD,MD,2010,,
1503161,"Liberated Solutions, Inc.",2030,NV,TX,2018,,
1503227,"FIRST LEVEL ENTERTAINMENT GROUP, INC.",3652,FL,FL,2012,,
1503274,Quanterix Corp,3826,DE,MA,2017,,
1503401,China VantagePoint Acquisition Co,6770,,NY,2011,,
1503455,BCI HOLDING INC,6282,NV,NV,2016,,
1503458,"FOOTHILLS EXPLORATION, INC.",5411,DE,CA,2016,,
1503518,"21st Century Oncology Holdings, Inc.",8011,DE,FL,2013,,
1503538,IPOWorld,7340,NV,CA,2013,,
1503579,Station Casinos LLC,7011,NV,NV,2010,,
1503636,"PLATINUM ENERGY SOLUTIONS, INC.",1389,NV,TX,2011,,
1503658,LiquidValue Development Inc.,6500,NV,MD,2020,,
1503707,"NorthStar Healthcare Income, Inc.",6798,MD,NY,2012,,
1503802,Karyopharm Therapeutics Inc.,2834,DE,MA,2013,,
1503813,RDA Holding Co.,2721,,NY,2011,,
1503985,"ORANGEHOOK, INC.",7372,FL,MN,2016,,
1503993,"O'Donnell Strategic Industrial REIT, Inc.",6798,,CA,2011,,
1504008,"BankUnited, Inc.",6035,DE,FL,2010,,
1504167,"Timber Pharmaceuticals, Inc.",2834,DE,NJ,2020,,
1504222,HIGH PERFORMANCE BEVERAGES CO.,7340,NV,AZ,2013,,
1504239,"Point of Care Nano-Technology, Inc.",2836,,FL,2015,,
1504307,CROWN AUTO HOLDINGS INC.,5500,NV,UT,2011,,
1504388,"Avante Systems, Inc.",3651,NV,K3,2011,,
1504389,"Rich Pharmaceuticals, Inc.",3430,WY,CA,2014,,
1504461,NGL Energy Partners LP,5900,DE,OK,2011,,
1504464,MARILYNJEAN INTERACTIVE INC.,5961,,NV,2013,,
1504619,PennantPark Floating Rate Capital Ltd.,,,NY,2011,,
1504678,"Loop Industries, Inc.",4813,NV,A8,2016,,
1504735,American Renal Holdings Inc.,8090,DE,MA,2010,,
1504747,Swisher Hygiene Inc.,7340,DE,NC,2010,,
1504875,CBC Acquisition Corp. 1,6770,DE,CA,2011,,
1504876,5V Inc.,6770,DE,CA,2011,,
1504877,China Renewable Construction Materials Inc.,6770,DE,CA,2011,,
1504886,Ceres Tactical Macro L.P.,6221,DE,NY,2016,,
1504912,Hengyi International Industries Group Inc.,5900,NV,F4,2013,,
1504937,"VAPORIN, INC.",5812,DE,FL,2013,,
1505124,"Berkshire Homes, Inc.",700,NV,AZ,2012,,
1505155,"Upland Software, Inc.",7372,DE,TX,2014,,
1505361,Transatlantic Acquisition Corp,6770,E9,E9,2011,,
1505362,Evolution Acquisition Corp,6770,E9,E9,2011,,
1505363,Emerging Acquisition Corp,6770,E9,E9,2011,,
1505364,Eastern Acquisition Corp,6770,E9,E9,2011,,
1505366,Century Acquisition Corp,6770,E9,E9,2011,,
1505367,Apollo Acquisition Corp,6770,E9,CA,2011,,
1505368,Constellation Growth Corp,6770,E9,E9,2011,,
1505369,Formative Growth Corp,6770,E9,E9,2011,,
1505370,Southern Growth Corp,6770,E9,E9,2011,,
1505371,Superior Growth Corp,6770,E9,E9,2011,,
1505497,"BioRestorative Therapies, Inc.",8090,NV,NY,2011,,
1505512,Regulus Therapeutics Inc.,2834,DE,CA,2012,,
1505611,"DecisionPoint Systems, Inc.",7370,DE,CA,2011,,
1505732,"Bankwell Financial Group, Inc.",6022,CT,CT,2014,,
1505823,Franklin Financial Corp,6035,VA,VA,2011,,
1505892,"POW! ENTERTAINMENT, INC.",7812,DE,CA,2010,,
1505952,"DOMO, INC.",7372,DE,UT,2019,,
1505966,SquareTwo Financial Corp,7320,DE,CO,2011,,
1506215,"China Hefeng Rescue Equipment, Inc.",3532,DE,F4,2012,,
1506251,"Trail One, Inc.",3714,NV,NJ,2011,,
1506270,"RIGHTSCORP, INC.",7389,NV,CA,2013,,
1506293,"PINTEREST, INC.",7370,DE,CA,2019,,
1506295,"VIZCONNECT, INC.",7372,NV,MA,2013,,
1506302,"Preventia, Inc.",7372,,A6,2011,,
1506307,"KINDER MORGAN, INC.",4922,DE,TX,2010,,
1506325,Electric Tractor Corp.,3524,WY,A6,2013,,
1506374,"ARABELLA EXPLORATION, INC.",1311,E9Type,TX,2014,,
1506385,"OnTarget360 Group, Inc.",8742,DE,CO,2011,,
1506401,"InfraREIT, Inc.",6798,MD,TX,2014,,
